id,url
50128042,https://www.google.com/maps/place/?q=place_id:ChIJaeSvD1VawokRIRO8YnAYZrs
50111964,https://www.google.com/maps/place/?q=place_id:ChIJ-5eMXDVFwokR9eC_5X5D9dQ
50084712,https://www.google.com/maps/place/?q=place_id:ChIJaWutOKtZwokRVX-aLzQ6jSY
50054134,https://www.google.com/maps/place/?q=place_id:ChIJZySrVn7zwokRh5j4_ox2zbc
50045594,https://www.google.com/maps/place/?q=place_id:ChIJnY8Y5KlZwokR9YEsy7-xl-o
41481394,https://www.google.com/maps/place/?q=place_id:ChIJQ4hq-ANZwokRmlOrv0eoOpc
50138141,https://www.google.com/maps/place/?q=place_id:ChIJTTYAfQ30wokRGigJf0vB2UE
50098490,https://www.google.com/maps/place/?q=place_id:ChIJjUkDz4VYwokRT15oTwv1brQ
50001854,https://www.google.com/maps/place/?q=place_id:ChIJK8MxwMv3wokRIYxPs_Sp-RM
50099569,https://www.google.com/maps/place/?q=place_id:ChIJt6aiadZawokRzEC9XwF7YLs
50058145,https://www.google.com/maps/place/?q=place_id:ChIJ0_zZLeJmwokRk_7U2Wg9KfI
50089248,https://www.google.com/maps/place/?q=place_id:ChIJ29Fclcj1wokRsnE7uUvoFiA
41204715,https://www.google.com/maps/place/?q=place_id:ChIJUcrHn2f0wokRbh_Y998ta4A
50140977,https://www.google.com/maps/place/?q=place_id:ChIJKSFXjpxbwokREMoql16eENY
50099168,https://www.google.com/maps/place/?q=place_id:ChIJO3wmDjZbwokRddVnWfyw91Y
50044537,https://www.google.com/maps/place/?q=place_id:ChIJ6z7FQ65ZwokR5pNfZezRCWQ
50093945,https://www.google.com/maps/place/?q=place_id:ChIJI08YowxgwokR8GnZzGviiCk
